category,headline,authors,link,short_description,date
CRIME,Tragic: Dog Dragged 4 Miles Along Highway Before Being Thrown In Ditch (GRAPHIC),Sebastian Murdock,https://www.huffingtonpost.com/entry/dog-tied-to-truck-ditch_n_7128418.html,,2015-04-24
CRIME,Police Make Arrest In SoCal Lemonade Stand Heist,Jade Walker,https://www.huffingtonpost.com/entry/lemonade-stand-heist_us_55a8d169e4b0896514d0f9b6,"A man suspected of robbing two girls running a lemonade stand in southern California has been arrested, The Associated Press",2015-07-17
CRIME,"Abdella Ahmad Tounisi, U.S. Teenager, Arrested Over Alleged Al Qaeda Links","Reuters, Reuters",https://www.huffingtonpost.com/entry/abdella-ahmad-tounisi-arrested-al-qaeda-chicago-teenager_us_5ba2c2cbe4b0c2784da5d7bb,Daoud was indicted on two counts of attempting to use a weapon of mass destruction and maliciously attempting to use an explosive,2013-04-21
CRIME,Hunter Fatally Shoots Woman He Mistook For A Deer On Thanksgiving Eve,Hilary Hanson,https://www.huffingtonpost.com/entry/deer-hunter-fatally-shoots-woman_us_5a18885be4b0649480747326,"The victim, Rosemary Billquist, was walking her dogs close to her home in western New York state.",2017-11-24
CRIME,Officer Clashes With Protester After Freddie Gray Decision,Michael McLaughlin,https://www.huffingtonpost.com/entry/officer-clashes-with-protester-after-freddie-gray-decision_us_56720c9ae4b0688701dc3e5b,Video shows the man fall to the ground among a group of protesters as more police rush in and drag away the man.,2015-12-17
CRIME,James Holmes Preliminary Hearing: Aurora Movie Theater Shooting Suspect In Court This Week,,https://www.huffingtonpost.com/entry/james-holmes-preliminary-hearing_us_5ba2b420e4b0c2784da4ad48,"The public will soon get its first look at the evidence against Aurora theater shooting suspect James Holmes. ""He was really",2013-01-06
CRIME,Former Miss Kansas Accused Of Illegally Killing Alaskan Grizzly,Andy Campbell,https://www.huffingtonpost.com/entry/theresa-vail-charged-alaskan-grizzly_us_56686b4ce4b0f290e5217e75,Theresa Vail is known for her military service and rugged TV show.,2015-12-09
CRIME,Man Accused Of Decapitating Wife Was 'Trying To Get The Evil Out',Michael McLaughlin,https://www.huffingtonpost.com/entry/suspect-decapitating-wife_us_55c24d78e4b0d9b28f0529e5,Police say the man amputated part of his own arm and gouged out his eye after the attack.,2015-08-05
CRIME,Footage Shows Christian Taylor Break Into Car But Not Shooting By Cop,"JAMIE STENGLE AND EMILY SCHMALL, Associated Press",https://www.huffingtonpost.com/entry/footage-shows-christian-taylor-break-into-car-before-police-shooting_us_55c9073ce4b0f1cbf1e5f355,But the dealership said there's no footage from the showroom where the shooting occurred.,2015-08-10
CRIME,"The Dharun Ravi Case: Law Upheld, Justice Denied?","Sunil Adam, Contributor
Editor, News India Times",https://www.huffingtonpost.com/entry/dharun-ravi-case_us_5ba2b9b5e4b0c2784da50f38,"With the jury's guilty verdict in the so-called Rutgers University webcam spying case, Ravi, it appears, has been turned into the proverbial sacrificial lamb for society's collective guilt about its own bias intimidation against homosexuals.",2012-03-18
CRIME,Teen Fights Mailbox While On LSD: Port Moody Police,Hilary Hanson,https://www.huffingtonpost.com/entry/teen-fights-mailbox-lsd_us_5ba2a844e4b0c2784da3e298,"""Report of a drunk male at the rec centre with no shirt and his pants around his ankle,"" they tweeted. ""He should stand out",2012-07-22
CRIME,Cops: Some Ferguson Protesters Cheered When Driver Slammed Into Officers,,https://www.huffingtonpost.com/entry/denver-police-investigate_n_6279164.html,,2014-12-06
CRIME,CAUGHT ON CAMERA: Suspect Bird-Naps Peacock,Steven Hoffer,https://www.huffingtonpost.com/entry/peacock-abduction-video_n_7024912.html,,2015-04-08
CRIME,Man Accused Of Driving Through Memorial Day Cross Display,Lee Moran,https://www.huffingtonpost.com/entry/memorial-day-display-henderson-trashed_us_574c0297e4b055bb11727d88,"""This is something you don't do. This is a form of desecration.""",2016-05-30
CRIME,Kentucky Man Arrested For Shooting Down Neighbor's Drone,Steven Hoffer,https://www.huffingtonpost.com/entry/man-shoots-neighbors-drone_us_55bf8127e4b0d4f33a034e31,"""I have a right as an American citizen to defend my property.""",2015-08-03
CRIME,Father Charged After Dresser Deaths Of Toddlers,,https://www.huffingtonpost.com/entry/david-beatty_n_5618179.html,,2014-07-24
CRIME,Man Filmed Stuffing Python Down His Pants In Brazen Pet Shop Theft,Nina Golgowski,https://www.huffingtonpost.com/entry/python-stuffed-in-pants_us_5694196ce4b09dbb4bac2cbd,"""He's lucky it wasn't feeding day.""",2016-01-11
CRIME,"Boston Bombing Suspect Under FBI Surveillance For At Least 3 Years, Mother Says","Reuters, Reuters",https://www.huffingtonpost.com/entry/boston-bombing-suspect-fbi-surveillance_us_5ba2b970e4b0c2784da50917,"""He (Tamerlan) was 'controlled' by the FBI, like, for three to five years,"" she said, speaking in English and using the direct",2013-04-20
CRIME,Ruh-Roh! Runaway 'Mystery Machine' Takes Police On High-Speed Chase,Nina Golgowski,https://www.huffingtonpost.com/entry/mystery-machine-leads-chase_us_56ddbc1fe4b0000de405491a,Assemble the gang!,2016-03-07
CRIME,San Bernardino Police Officer: 'I'll Take A Bullet Before You Do',Marina Fang,https://www.huffingtonpost.com/entry/san-bernardino-shooting-police-officer_us_565f9d88e4b072e9d1c4bd66,"The officer was evacuating people from the Inland Regional Center, the site of a mass shooting.",2015-12-03
CRIME,"Carnell Moore, Houston Airport Shooter, Left 'Monster Within Me' Suicide Note","www.latimes.com, www.latimes.com",https://www.huffingtonpost.com/entry/carnell-moore-houston-air_us_5ba2bea1e4b0c2784da569a7,"""'Here in the last hour, I yield to mercy when this could have turned bad,'"" Moore said in the signed note, according to",2013-05-04
CRIME,Shooting Outside San Francisco School Leaves Multiple Students Injured,,https://www.huffingtonpost.com/entry/shooting-san-francisco-three-injured_us_5806c002e4b0b994d4c280b6,Four male suspects were seen fleeing the scene.,2016-10-19
CRIME,Troubling Number Of People Killed By Georgia Police Were Unarmed Or Shot In The Back,,https://www.huffingtonpost.comhttp://investigations.myajc.com/overtheline/ga-police-shootings/,"Nearly half the 184 Georgians shot and killed by police since 2010 were unarmed or shot in the back, an Atlanta Journal-Constitution",2015-12-24
CRIME,Sasha Hunt Stuffed A Sock In Her Baby Son's Mouth And Left Him To Die: Police,,https://www.huffingtonpost.com/entry/sasha-hunt-sock-baby-mouth-die_us_5ba2c2d6e4b0c2784da5d925,"Sadly, it appears this incident is not the first time Hunt had tried to hurt her baby. According to police, on Oct. 13, Sasha",2013-10-20
CRIME,Family Wants Officer Recognized As Boston Marathon Bombers' 5th Victim,Michael McLaughlin,https://www.huffingtonpost.com/entry/dennis-simmonds-boston-bombing_n_7270878.html,,2015-05-13
CRIME,YouTube’s Neighbors Send Stirring Message Of Support After Shooting,Ed Mazza,https://www.huffingtonpost.com/entry/youtube-shooting-walmart-windows_us_5ac45f97e4b063ce2e57116b,Walmart employees in the next building used their windows to show some love.,2018-04-04
CRIME,Oregon Shooter Died By Suicide,Daniel Marans,https://www.huffingtonpost.com/entry/oregon-shooter-died-of-suicide_us_56102a0ee4b0af3706e112c7,The suicide occurred during a firefight with law enforcement officers.,2015-10-03
CRIME,Man Vanishes In Wilderness Seeking Famous 'Hidden Treasure',"Susan Montoya Bryan, Associated Press",https://www.huffingtonpost.com/entry/randy-bilyeu_us_56acf410e4b00b033aaf530b,"Now, the man who hid the stash in the first place is leading the search.",2016-01-30
CRIME,Police Van Passenger Denies Freddie Gray Hurt Himself,Michael McLaughlin,https://www.huffingtonpost.com/entry/donta-allen-freddie-gray-_n_7186288.html,,2015-05-01
CRIME,"Police Officer Who Killed Black Teen In Missouri Had Been Issued Body Camera, Wasn't Using It",Nick Wing,https://www.huffingtonpost.com/entry/antonio-martin-body-camera_n_6377626.html,,2014-12-24
CRIME,Florida Sheriff's Deputy Cleared In Death Of Man Carrying Air Rifle,,https://www.huffingtonpost.com/entry/deputy-cleared-in-shooting-death_us_579914c8e4b0d3568f85b490,Broward County Sheriff’s Deputy Peter Peraza argued that the 2013 shooting was in self defense.,2016-07-27
CRIME,Subway Employee Allegedly Attacked After Denying Man A Sandwich,,https://www.huffingtonpost.com/entry/subway-attack-lack-of-sandwich_us_56a142dfe4b0d8cc10993b9b,Police haven't said why the man was denied in the first place.,2016-01-22
CRIME,"3 Dead, More Than A Dozen Injured After Car Speeds Through Massachusetts Auto Auction",Kim Bellware,https://www.huffingtonpost.com/entry/auto-auction-crash_us_590a11d4e4b0bb2d087482bd,Police say there is no evidence at this point to suggest the crash was intentional.,2017-05-03
CRIME,Cabbie Drives Self To Police Station After Getting Shot In The Face In East Orange,,https://www.huffingtonpost.comhttp://pubx.co/7fBPXT,"EAST ORANGE, N.J. (CBSNewYork) — A taxi driver managed to drive himself to a police station to get help after he was shot",2016-03-28
CRIME,Native American Child Gunned Down By Ashland County Sheriff Deputy Brock Mrdjenovich: #JusticeForJason,"Gyasi Ross, ContributorCitizen: Blackfeet Nation. Storyteller. Lawyer.",https://www.huffingtonpost.com/entry/native-american-child-gunned-down-by-ashland-county_us_5a0e29dfe4b0e30a9585057c,"Unfortunately, many times when brown-skinned people call 911 for help, they get killed instead.",2017-11-17
CRIME,Ohio Mom Pleads Not Guilty To Killing 3 Young Sons Out Of Jealousy,,https://www.huffingtonpost.com/entry/ohio-mom-pleads-not-guilty-to-killing-3-young-son-out-of-jealousy_us_55df862be4b0b7a96338779f,The prosecution alleges the mom was jealous of the attention her husband gave the boys.,2015-08-27
CRIME,"Newsweek, ABC '20/20' Reports Expose Abuse, Torture Of Gay Youths And Troubled Teens","Art Levine, Contributorauthor, Mental Health, Inc: How Corruption, Lax Oversight, and...",https://www.huffingtonpost.com/entry/cover-up-in-alabama-newsweek-abc-2020-reports-expose_us_58c35449e4b0c3276fb78505,"“Once again, Alabama law enforcement has failed to protect children.”",2017-03-11
CRIME,"Kidnapped Girl, 5, Dies In Shootout After High-Speed Chase",Andres Jauregui,https://www.huffingtonpost.com/entry/kidnapped-girl-dies-shootout_n_5603357.html,,2014-07-20
CRIME,Female NYPD Officers May Face Discipline Over Instagram Photos,Andres Jauregui,https://www.huffingtonpost.com/entry/female-nypd-officers-instagram_n_6255396.html,,2014-12-02
CRIME,"'8 On 8' Brawl Ends In Officer Shot, Suspect Killed",Andy Campbell,https://www.huffingtonpost.com/entry/officer-shooting-arizona-cop-shot_n_6918834.html,,2015-03-22
CRIME,Juvenile Detention Centers Are Not for Abused Kids,"Hope Loudon, ContributorActivist and writer",https://www.huffingtonpost.com/entry/juvenile-detention-centers-are-not-for-abused-kids_b_7958200.html,"Some juvenile detention centers may double as holding places for abused children, but they remain juvenile detention centers nonetheless. I am all too familiar with this phenomenon because, like the Tsimhoni children, my sister and I were incarcerated in a juvenile detention center for refusing to see our father at the age of 14.",2015-08-08
CRIME,"Children's Bodies Found In Freezer, Mother Arrested",,https://www.huffingtonpost.com/entry/childrens-bodies-freezer_n_6938250.html,,2015-03-25
CRIME,'Psychopathic Predator' Caught On Mainland After Escaping From Hawaii Mental Hospital,David Lohr,https://www.huffingtonpost.com/entry/classic-serial-killer-caught-after-escaping-from-mental-hospital-in-hawaii_us_5a0c73a8e4b0bc648a0f675a,Randall Saito was found not guilty by reason of insanity in a 1979 killing.,2017-11-15
CRIME,Supreme Court Sides With Latino Man Who Says He Didn't Get a Fair Trial,"Lawrence Hurley, Reuters",https://www.huffingtonpost.com/entry/supreme-court-sides-with-latino-man-who-says-he-didnt-get-a-fair-trial_us_58bd9a43e4b0d8c45f452384,Miguel Pena Rodriguez says that a juror's racist remarks are proof he was denied a fair trial.,2017-03-06
CRIME,Shootings On Same Street Leave 2 Dead And 3 Injured In North Carolina,Michael McLaughlin,https://www.huffingtonpost.com/entry/shootings-gastonia-north-carolina_us_55c765b1e4b0923c12bd2773,Police are trying to unravel what connects the shootings in two houses on the same street.,2015-08-09
CRIME,A Blueprint for Local Police Reform to Improve Legitimacy,"Tara Lai Quinlan and Deborah Ramirez, Contributors",https://www.huffingtonpost.com/entry/a-blueprint-for-local-pol_b_6369706.html,"While we certainly don't have all the answers, it's time to start talking about and funding constructive ways to reform policing to quell anger by improving legitimacy and community relations.",2014-12-24
CRIME,"Woman Added Cleaning Solution To Co-Workers' Coffee Machine For Weeks, Police Say",Lee Moran,https://www.huffingtonpost.com/entry/mayda-rivera-juarez-cleaning-solution-coffee_us_580cae84e4b000d0b15727c9,Mayda E. Rivera-Juarez is now charged with felony assault.,2016-10-23
CRIME,The Man Who Shot At George Zimmerman Has Been Released On Bond,,https://www.huffingtonpost.com/entry/george-zimmerman-mathew-a_n_7298366.html,,2015-05-16
CRIME,"If We're Keeping the Death Penalty, Then Bring Back Firing Squads","Diane Dimond, ContributorTelevision journalist, author, syndicated columnist",https://www.huffingtonpost.com/entry/if-were-keeping-the-death-penalty_b_5272940.html,"If we're going to keep carrying out the death penalty in this country and if we are going to continue to grandly insist that they are ""humane executions"" then only a return to a firing squad will insure a speedy and relatively pain free death for the condemned.",2014-05-06
CRIME,New Video Evidence Emerges In Waco Biker Shooting,,https://www.huffingtonpost.com/entry/waco-biker-shooting-video_n_7347956.html,,2015-05-21
CRIME,San Diego Police Fatally Shoot 15-Year-Old Who Was Holding A BB Gun,Kim Bellware,https://www.huffingtonpost.com/entry/san-diego-police-deadly-shooting-bb-gun_us_590f3c4ae4b0d5d9049d1c31,"Police said the officers ""feared for their safety"" before striking him ""multiple times.""",2017-05-07
CRIME,Man Pulls Gun On Clerk Over 'Faulty' Penis Pump,Lee Moran,https://www.huffingtonpost.com/entry/penis-pump-exchange-pistol_us_567e79cee4b0b958f6597964,"The adult video store worker said the problems were down to ""operator error.""",2015-12-26
CRIME,Cops Make Arrest In Infamous 'Golden State Killer' Case: Report,David Lohr,https://www.huffingtonpost.com/entry/golden-state-killer-suspect-arrest_us_5ae087e3e4b07560f397d49c,It's been nearly 50 years since the first homicide.,2018-04-25
CRIME,"Orlando Gunman's Father Says Son Was Upset By Gay Kiss, Not Motivated By Religion",Nick Wing,https://www.huffingtonpost.com/entry/orlando-shooting-religion_us_575d76d5e4b0e39a28add69f,"""We're apologizing for the whole incident,"" his father said.",2016-06-12
CRIME,Police Hunt Bad Santa Claus Who Stole Helicopter,,https://www.huffingtonpost.com/entry/bad-santa-helicopter-brazil_us_565aa985e4b08e945feb6951,"The Saint Nick tied the pilots up at a small farm outside Sao Paulo, Brazil.",2015-11-29
CRIME,"'Knockout Game' Is A Fabricated Trend, Victim James Addlespurger Says (VIDEO)",,https://www.huffingtonpost.com/entry/knockout-game-isnt-real-james-addlespurger_us_5ba2b56be4b0c2784da4d222,"Addlespurger says the security footage has been used to identify the supposed ""trend"" -- and it's played on TV news shows",2013-12-08
