category,headline,authors,link,short_description,date
POLITICS,Ted Cruz Gets His Facts Wrong On Supreme Court Nominations,Igor Bobic,https://www.huffingtonpost.com/entry/ted-cruz-supreme-court-nomination_us_56bfe6dae4b08ffac12594fd,Oops.,2016-02-14
SPORTS,Ronaldo Hat Trick vs. Sevilla Lifts Real Madrid To 4-1 Win (VIDEO),,https://www.huffingtonpost.com/entry/ronaldo-hat-trick-sevilla-real-madrid_us_5bb6cfc2e4b097869fd2fd29,"The Portuguese international struck his 20th career Madrid hat trick and assisted another, as los Blancos got back to winning",2013-02-10
SPORTS,"DeAngelo Hall Ejected: Redskins CB Berates Referee, Gets Tossed Against Steelers (VIDEO)",,https://www.huffingtonpost.com/entry/deangelo-hall-ejected-referee-redskins-steelers_us_5bb6bd8ce4b097869fd29dca,"""I'm not going to discuss that particular play. I've got a meeting set up with Commissioner Goodell on Monday. Me and him",2012-10-28
SPORTS,Olympic Committee Gives USA Gymnastics An Ultimatum Over Sex Abuse Scandal,Carla Herreria,https://www.huffingtonpost.com/entry/usoc-tells-usa-gymnastics-board-to-resign_us_5a6aa746e4b0ddb658c5131a,"If the board's 21 directors don't resign by Wednesday, the organization will lose its certification.",2018-01-26
SPORTS,Lindsey Vonn Has A Message For Her Trump-Supporting Twitter Trolls,Lee Moran,https://www.huffingtonpost.com/entry/lindsey-vonn-message-trump-trolls-twitter_us_5a880974e4b05c2bcacb3ceb,"""Not everyone has to like me but my family loves me and I sleep well at night.""",2018-02-17
SPORTS,"Players Say The NFL Has An HGH Problem, Even If Peyton Manning Isn't Part Of It",,https://www.huffingtonpost.comhttp://bleacherreport.com/articles/2602986-players-say-the-nfl-has-an-hgh-problem-even-if-peyton-manning-isnt-part-of-it,"No matter what you think about Peyton Manning—he used, he didn't use, you don't care either way—one thing is certain in the",2015-12-31
SPORTS,Michael Phelps Wins 20th Gold Medal At Rio Olympics,Ryan Grenoble and Nick Visser,https://www.huffingtonpost.com/entry/michael-phelps-wins-20th-gold-medal-in-200-meter-butterfly-at-rio-olympics_us_57a8ba7ee4b0aae2a5a09653,The winningest Olympian of all time has done it again.,2016-08-10
SPORTS,Cops Walk Off Job At WNBA Game Over Players' Racial Profiling Protest,Ron Dicker,https://www.huffingtonpost.com/entry/cops-walk-off-job-at-wnba-game-after-players-call-out-racial-profiling_us_5784b550e4b0ed2111d7720e,Their union leader says he commends the officers for their action.,2016-07-12
SPORTS,The World Cup Winners Selfie Is The Best Ever,Chris Greenberg,https://www.huffingtonpost.com/entry/podolski-selfie-germany-world-cup_n_5582954.html,,2014-07-14
SPORTS,Soccer Player Mistaken For Terrorist In Belgian Hotel,Travis Waldron,https://www.huffingtonpost.com/entry/radja-nainggolan-belgium-soccer_us_564dfc9fe4b08c74b734a3cf,The police recognized him immediately and posed for a picture with him after the incident.,2015-11-19
SPORTS,Area Man Can't For Life Of Him Figure Out This Whole Poncho Thing,Maxwell Strachan,https://www.huffingtonpost.com/entry/poncho-man-oh-poncho-man_n_7614264.html,We've all been there.,2015-06-18
SPORTS,"Line Up, Shut Up, and Maybe Mr. Jeter Will Sign",,https://www.huffingtonpost.comhttp://www.nytimes.com/2013/02/08/sports/baseball/jeter-fans-line-up-shut-up-and-wait.html?pagewanted=1&_r=5&nl=todaysheadlines&emc=edit_th_20130208&,"TAMPA, Fla. — Shortly before noon Tuesday, a week before spring training was to begin, a Yankees employee named John Johnson",2013-02-10
SPORTS,Prosecutor Refutes Patrick Kane Rape Kit Tampering Claims,"Carolyn Thompson, AP",https://www.huffingtonpost.com/entry/patrick-kane-rape-kit-tampering-hoax_us_56056999e4b0af3706dbf2a0,"Erie County District Attorney Frank Sedita called the claim a ""bizarre hoax.""",2015-09-25
SPORTS,Polish And Irish Soccer Fans Shame Hooligans With Heartwarming Embrace,Justin Block,https://www.huffingtonpost.com/entry/polish-and-irish-soccer-fans-share-heartwarming-embrace-at-euro-2016_us_576057c0e4b0e4fe5143fa4e,This is what sport is all about.,2016-06-14
SPORTS,Shaun King: Peyton Manning’s Squeaky-Clean Image Was Built On Lies,,https://www.huffingtonpost.comhttp://www.nydailynews.com/news/national/king-peyton-manning-squeaky-clean-image-built-lies-article-1.2530395?cid=bitly,"Thirteen years ago, USA Today obtained 74 pages of explosive court documents on Peyton Manning, Archie Manning, the University",2016-02-13
SPORTS,Cam Newton Gives Reporter Hilarious Death Stare For The Ages,Juliet Spies-Gans,https://www.huffingtonpost.com/entry/cam-newton-stare-hochuli-press-conference_us_560d3117e4b0af3706dfa754,Suffice it to say he does not think referee Ed Hochuli is telling the truth.,2015-10-01
SPORTS,Coach's Super Profound Words: ‘Ballers Make Plays. Dudes Are Dudes.',Ryan Grenoble,https://www.huffingtonpost.com/entry/unf-coach-dudes-are-dudes-interview-video_n_6901934.html,Right on.,2015-03-19
SPORTS,NBA Star Moses Malone Dead At Age 60,Braden Goyette and Nick Visser,https://www.huffingtonpost.com/entry/moses-malone-dead-dies_us_55f58568e4b063ecbfa4a48f,"NBA Hall of Famer Moses Malone died on Sunday at age 60. The Philadelphia 76ers confirmed the ""passing of a legend"" in a",2015-09-13
SPORTS,Watch Doc Gooden And Darryl Strawberry Reunite In ESPN Films' Newest '30 For 30',Justin Block,https://www.huffingtonpost.com/entry/doc-gooden-and-darryl-strawberry-reunite-in-espns-doc-daryl_us_5773db5ce4b0352fed3e8491,"An exclusive clip from ESPN's upcoming film ""Doc & Darryl.""",2016-06-29
SPORTS,Wrestling Great Ric Flair Has Surgery After Medically Induced Coma,Ron Dicker,https://www.huffingtonpost.com/entry/wrestling-great-ric-flair-has-surgery-after-medically-induced-coma_us_5992b67ae4b09071f69c548e,"""Still a long road ahead,"" a rep tweeted.",2017-08-15
SPORTS,Steelers Fans Lose It After NFL Reverses Call On Touchdown Catch,Ron Dicker,https://www.huffingtonpost.com/entry/steelers-nfl-touchdown-catch_us_5a37bfc3e4b01d429cca8e89,"""The NFL is so rigged,"" one fan wrote.",2017-12-18
SPORTS,Little Leaguers Booted From World Series Over Snapchat Post,Nina Golgowski,https://www.huffingtonpost.com/entry/snapchat-post-disqualifies-little-leaguers_us_59871d6ae4b08b75dcc78599,The undefeated softball team posted a photo of themselves giving their crushed competitors the middle finger.,2017-08-06
SPORTS,Marshawn Lynch Showed Up On Game Day Wearing 'Everybody vs. Trump' Shirt,Doha Madani,https://www.huffingtonpost.com/entry/trump-marshawn-lynch-nfl_us_59d16c5ce4b05f005d350abb,"""And with the pants sagging ... extra petty. I'm here for it all,"" Jemele Hill tweeted.",2017-10-01
SPORTS,Usain Bolt Easily Wins 200 Meters At World Championships,Ron Dicker,https://www.huffingtonpost.com/entry/usain-bolt-200-meters-world-championships_us_55df21b4e4b029b3f1b1bd16,He even eased up at the finish.,2015-08-27
SPORTS,Seahawks Mascot Lands On Fan In Stands,Michael Klopman,https://www.huffingtonpost.com/entry/seahawks-mascot-fan-stands_n_6129924.html,,2014-11-09
SPORTS,Thousands Want To Name A Professional Soccer Team Footy McFooty Face,Rebecca Shapiro,https://www.huffingtonpost.com/entry/the-internet-wants-to-name-a-soccer-team-footy-mcfooty-face_us_58db73a6e4b0cb23e65c9ab1,Of course.,2017-03-29
SPORTS,NBA: Kevin Love Goes East. Now What?,"Patrick Pressl, ContributorWriter, Poet, Teacher",https://www.huffingtonpost.com/entry/chicago-bulls_b_5600917.html,How does the Cavs' ascension affect the rest of the league?,2014-08-07
SPORTS,Cutest Little Baseball Player Stops At First To Tell Dad He Loves Him,Maxwell Strachan,https://www.huffingtonpost.com/entry/baseball-kid-is-the-only-cute-kid-in-the-world_us_56047137e4b0fde8b0d1f471,Your kid is not cuter than this kid.,2015-09-24
SPORTS,Ali Proves He's Also The Greatest On Twitter With Mayweather-Pacquiao Tweet,Chris Greenberg,https://www.huffingtonpost.com/entry/muhammad-ali-tweet-mayeather-pacquiao_n_5261641.html,,2014-05-04
SPORTS,11 Essentials You Need To Host The Perfect Tailgate Party,Amanda Pena,https://www.huffingtonpost.com/entry/11-things-you-need-for-your-next-tailgate_us_59cd0043e4b0210dfdfc720b,It's not just about the game.,2017-09-28
SPORTS,16-Year-Old Snowboarding Sensation Suffers Sickening Crash In Halfpipe Final,Josh Butler,https://www.huffingtonpost.com/entry/yuto-totsuka-crash-snowboard-olympics_us_5a839aa7e4b02b66c5131ee7,Japan's Yuto Totsuka had to be taken down the pipe in a stretcher.,2018-02-14
SPORTS,Soccer Player Punished For Giving Middle Finger Files Lawsuit Against UConn,Hayley Miller,https://www.huffingtonpost.com/entry/uconn-soccer-player-punished-for-giving-middle-finger-wont-be-silenced_us_58580e2ce4b03904470997cf,Noriana Radwan's lawyer said male student-athletes often receive more lenient punishments for more serious misconduct.,2016-12-19
SPORTS,Predicting The 2014 NFL Season With Stats,,https://www.huffingtonpost.com/entry/story_n_5424587.html,,2014-05-31
SPORTS,The Patriots Suffered A Nightmare In Denver,"ARNIE STAPLETON, Associated Press",https://www.huffingtonpost.com/entry/patriots-broncos_us_565be940e4b072e9d1c23f69,"The undefeated season is over, and Gronk is hurt.",2015-11-30
SPORTS,Minnesota Vikings' Team Plane Slides Off Runway,,https://www.huffingtonpost.com/entry/minnesota-vikings-plane-runway_us_585e27e5e4b0de3a08f572d7,No one was injured in the incident at Appleton International Airport in Wisconsin.,2016-12-24
SPORTS,Lance Armstrong Quotes: 25 Memorable Statements From Oprah Interview,,https://www.huffingtonpost.com/entry/lance-armstrong-quotes-oprah-interview_us_5bb6cbe9e4b097869fd2e45a,"What do you think? Even if he was telling the truth, is it too late to win back public support? ""I viewed this situation",2013-01-19
SPORTS,"Kyrie Irving: 'Either We're Going To Be Really, Really Good Or We're Going To Suck'",Jordan Schultz,https://www.huffingtonpost.com/entry/kyrie-irving_0_n_5829810.html,,2014-09-18
SPORTS,John Orozco Breaks Down After Qualifying For USA Gymnastics Team,Thomas Lipe,https://www.huffingtonpost.com/entry/john-orozco-qualifies-for-rio_us_57715523e4b0dbb1bbbb43e8,"Orozco, who competed on the Olympic team in 2012, has dealt with multiple tragedies in the last 16 months.",2016-06-27
SPORTS,Yankees' Derek Jeter Ceremony Spurs Memories Of A Vulnerable Iron Horse,"Richard Sandomir, ContributorObituaries writer, New York Times; Author, 'The Pride of the Y...",https://www.huffingtonpost.com/entry/yankees-derek-jeter-ceremony-spurs-memories-of-a-vulnerable-iron-horse_us_591f7f1de4b034684b0c8503,Jeter’s speech will not likely inspire great cinema. But Gehrig’s did.,2017-05-19
SPORTS,Lindsey Vonn Falls Short In Likely Last Olympics Run,,https://www.huffingtonpost.com/entry/lindsey-vonn-olympics_us_5a8e76c0e4b077f5bfeb3ea4,Her teammate Mikaela Shiffrin instead took silver in the women's combined.,2018-02-22
SPORTS,"Michael Bennett Agrees To Three-Year, $31.5 Million Contract Extension With Seahawks",Jordan Schultz,https://www.huffingtonpost.com/entry/michael-bennett-seahawks_us_5856ca5ee4b08debb7899a7f,Seahawks rewarded the back-to-back Pro Bowler with an unprecedented in-season contract.,2016-12-30
SPORTS,This CFL Player Takes Unsportsmanlike Conduct To Another Level,Thomas Lipe,https://www.huffingtonpost.com/entry/duron-carter-celebration-alouettes-redblacks_us_57766c6de4b04164640f7ac8,Duron Carter celebrated by knocking down the opposing team's head coach.,2016-07-01
SPORTS,Roger Goodell 'Open To Changing' His Disciplinary Role After 'Deflategate',Travis Waldron,https://www.huffingtonpost.com/entry/roger-goodell-deflategate-discipline_us_55eef2eee4b093be51bc1418,The NFL commissioner's disciplinary authority has come under scrutiny since a federal judge overturned Tom Brady's suspension.,2015-09-08
SPORTS,"After An NFL Season Defined By Black Protest, The Super Bowl Sticks To Sports",Travis Waldron,https://www.huffingtonpost.com/entry/nfl-super-bowl-protests_us_5a762325e4b0905433b4b1be,"Agitation is taking a knee, and the league couldn't be happier.",2018-02-04
SPORTS,"After Honoring Eric Garner, LeBron's Voice Could Have Been Louder","Julian McWilliams , ContributorProduction Assistant, HuffPost Live",https://www.huffingtonpost.com/entry/after-honoring-eric-garner-lebrons-voice-could-have-been-louder_b_6315472.html,"After the game James was asked his reason for wearing the ""I Can't Breathe"" T-shirt, and he responded, ""It was a message to the family. That I'm sorry for their loss, sorry to his wife. That's what it's about."" It appears that James was more interested in playing it safe, unwilling to ruffle the feathers of his corporate sponsors and brands.",2014-12-13
SPORTS,Darrelle Revis To Be Charged In Fight That Leaves Two Men Unconscious,Ron Dicker,https://www.huffingtonpost.com/entry/darrelle-revis-to-be-charged-in-fight-that-leaves-two-men-unconscious_us_58a716b6e4b045cd34c0ed1c,"""He was the victim,"" the player's lawyer said.",2017-02-17
SPORTS,Benchwarmer Hits Walk-Off Grand Slam To Send UCSB To College World Series,Ron Dicker,https://www.huffingtonpost.com/entry/benchwarmer-hits-walk-off-grand-slam-to-send-ucsb-to-college-world-series_us_575ebf53e4b00f97fba8d423,"""I still can't believe it,"" Sam Cohen said.",2016-06-13
SPORTS,"France, Switzerland Moving On",Chris Greenberg,https://www.huffingtonpost.com/entry/france-switzerland-world-cup_n_5531364.html,,2014-06-25
SPORTS,John Terry's Own Goal Sends Chelsea To Shock Defeat Against Crystal Palace (VIDEO),,https://www.huffingtonpost.com/entry/john-terry-own-goal-chels_us_5bb75031e4b097869fd501a0,"Chelsea almost levelled immediately, Julian Speroni diving full length to his left to keep out Eden Hazard's curling effort",2014-03-29
SPORTS,12-Year-Old LeBron James Jr.'s New Highlight Reel Is Sick,Ron Dicker,https://www.huffingtonpost.com/entry/lebron-james-jrs-new-highlight-reel-is-just-sick_us_588096b0e4b02c1837e9dd5d,The son also rises.,2017-01-19
SPORTS,How Does Draymond Green Take His Game To The Next Level? By Tuning In To The WNBA,Juliet Spies-Gans,https://www.huffingtonpost.com/entry/draymond-green-wnba_us_573c7f0ee4b0646cbeeba0fb,"Playing ""like a girl"" can be a very, very good thing.",2016-05-18
SPORTS,Georgia Tech Beats Florida State On 78-Yard Return On Final Play,"Paul Newberry, AP",https://www.huffingtonpost.com/entry/ga-tech-florida-state-78-yard-play_us_562c47cfe4b0443bb564342d,"ATLANTA (AP) — Call this one Kick Six, The Sequel. It may have ended Florida State's national championship hopes. Lance Austin",2015-10-25
SPORTS,"Lamar Odom Likely Suffered Brain Damage, According To Reports",Justin Block,https://www.huffingtonpost.com/entry/lamar-odom-brain-damage_us_5620f903e4b06462a13ba022,He's still on life support.,2015-10-16
SPORTS,"South Korea's Women Curlers Have Nicknames Like Pancake, Steak And Yogurt",David Moye,https://www.huffingtonpost.com/entry/south-korea-womens-curling-nicknames-breakfast_us_5a8c76e5e4b03414379afaf1,And now we want breakfast.,2018-02-20
SPORTS,Brazil Judge Wants Answers From Ryan Lochte About Alleged Robbery,Nina Golgowski,https://www.huffingtonpost.com/entry/brazil-judge-ryan-lochte-stay-robbery_us_57b4987de4b04ff88399ea5b,The judge ordered Lochte and a fellow swimmer to stay in Rio -- but Lochte had already left.,2016-08-17
SPORTS,Wild Brawl Turns Yankees-Tigers Game Into Fight Club,Rebecca Shapiro,https://www.huffingtonpost.com/entry/yankees-tigers-brawl-fight_us_599f933ee4b0821444c252b8,Players cleared both benches three times.,2017-08-25
SPORTS,"Thrilling Daytona 500 Finish A Major Win For Hamlin, NASCAR",,https://www.huffingtonpost.comhttp://pubx.co/J6x0Bn,"The official margin of victory is .0010 seconds, a figure that was rounded down from .0011, which was the number that the",2016-02-22
SPORTS,The Olympics: More Relevant Now Than Ever Before,"Mamta Singhvi, MD, MPH, ContributorOncologist, Public Health Advocate, Millenial Writer",https://www.huffingtonpost.com/entry/the-olympics-more-relevant-now-than-ever-before_us_57ae940be4b0e7935e04fc1f,"I have been obsessed with the Olympics for as long as I can remember. When I was younger, it was simply another attempt at",2016-08-13
SPORTS,Texans Beat Injury-Hit Raiders In Wild Card Game,,https://www.huffingtonpost.com/entry/houston-texans-beat-oakland-raiders_us_5871b855e4b02b5f85891ea1,"The Houston Texans, behind a defense that smothered rookie Oakland quarterback Connor Cook throughout, cruised to a 27-14 victory over the Raiders on Saturday.",2017-01-08
SPORTS,10 Winning Distinctions: What My Champion Racehorse Taught Me About Winning,"Dianne Collins, ContributorOriginal thinker, media personality, creator of QuantumThink",https://www.huffingtonpost.com/entry/racehorse-champion-thoroughbred_b_5268828.html,"Watching this year's Kentucky Derby winner, California Chrome, made me reflect on my own peak experience as an owner in a racehorse who also wasn't expected to become anything special amongst the 30,000+ racehorses that are born each year.",2014-05-06
SPORTS,Eli Manning Looked Sad Last Night And The Internet Had A Field Day,Maxwell Strachan,https://www.huffingtonpost.com/entry/eli-manning-face-peyton-touchdown_us_56b81b2ce4b08069c7a7d1e5,"""Pretty sure Eli had money on the Panthers.""",2016-02-08
SPORTS,The Knicks And Magic Played The Worst Quarter In NBA History Last Night,AP,https://www.huffingtonpost.com/entry/knicks-magic-new-york-orlando-second-quarter-lowest-points_n_7048082.html,A crime against the sport of basketball.,2015-04-12
SPORTS,Here's Why You Can Call Him 'K-Mac' Now,Thomas McKenna,https://www.huffingtonpost.com/entry/tracy-mcgrady-baseball_n_5600075.html,,2014-07-19
SPORTS,Theo Walcott Hat Trick Lifts Arsenal Over Newcastle (VIDEO),,https://www.huffingtonpost.com/entry/theo-walcott-hat-trick-arsenal-newcastle_us_5bb6c839e4b097869fd2d113,"In a a cagey, one-paced opening period, it was Walcott who provided the spark and energy in Arsenal’s play. As his contract",2012-12-30
SPORTS,Kobe Bryant Became Giddy When He Heard A Former NBA Coach's Praise,Juliet Spies-Gans,https://www.huffingtonpost.com/entry/kobe-bryant-red-auerbach-praise_us_568448aae4b06fa68881ded5,"""That's like the coolest thing I've ever heard, dude.""",2015-12-30
SPORTS,Robert Griffin III Touchdown: RG3 Hits Pierre Garcon For 1st Career Redskins TD (VIDEO),Michael Klopman,https://www.huffingtonpost.com/entry/rgiii-touchdown-to-pierre_us_5bb6b04be4b097869fd26ae0,"Ladies and gentlemen, meet Robert Griffin III. It was the longest offensive touchdown for the Redskins since 1987. The No",2012-09-09
SPORTS,Conor McGregor Calls Floyd Mayweather's Strip Club A 'Crack Den',Ron Dicker,https://www.huffingtonpost.com/entry/conor-mcgregor-calls-floyd-mayweathers-strip-club-a-crack-den_us_59a033d8e4b0821444c2c3c6,"""And that's no disrespect to the people that are in there.""",2017-08-25
SPORTS,"Sorry Ellen, But Usain Bolt's Olympic Selfies Are Now The G.O.A.T.",Lee Moran,https://www.huffingtonpost.com/entry/usain-bolt-rio-2016-selfies_us_57b6b169e4b03d5136879cfc,He kept it real after winning gold in the 200-meters. Again.,2016-08-19
SPORTS,"Paul Pierce Learns Rajon Rondo Tore ACL During Interview, Is Not Pleased (VIDEO)",,https://www.huffingtonpost.com/entry/paul-pierce-rajon-rondo-acl-interview-video-celtics_us_5bb6cda2e4b097869fd2ed42,"""We just got to rally around each other. I feel for him. He was having such a great season, making the All-Star team. It's",2013-01-27
SPORTS,New York Mets Beat Chicago Cubs To Take 3-0 Lead In NLCS,"Andrew Seligman, AP",https://www.huffingtonpost.com/entry/mets-cubs-nlcs_us_56279448e4b0bce347031cef,CHICAGO (AP) — Daniel Murphy is a contact hitter known for shaky fielding and occasionally getting lost on the bases. This,2015-10-21
SPORTS,Ronaldo's Abs Are The Champions Of Europe,Chris Greenberg,https://www.huffingtonpost.com/entry/ronaldo-shirt-off-champions-league_n_5387144.html,,2014-05-25
SPORTS,The Surreal Story of StubHub Screwing Over a Kobe Fan,,https://www.huffingtonpost.comhttp://www.theleadsports.com/the-surreal-story-of-stubhub-screwing-over-a-kobe-fan/,"As readers of TheLead know, we love nothing more than some good ol’ corporate muckraking, so when a reader named Jesse Sandler",2016-01-07
SPORTS,Sports Betting Has a Chance to Step Into the Sunlight,"RJ Bell, Contributor
Founder, Pregame.com; Host, Pregame.com radio show on ESPN Las...",https://www.huffingtonpost.com/entry/sports-betting-has-a-chance_us_5bb74ef2e4b097869fd4f059,"Sports betting is booming. Reuters estimates one trillion dollars is bet annually on sports worldwide. Yes, trillion with a T!",2014-03-08
SPORTS,Ohio State Is Axing One Of Its Football Traditions After Student Death,Juliet Spies-Gans,https://www.huffingtonpost.com/entry/ohio-state-football-student-death-lake_us_5656005ae4b08e945feacd3c,The university is currently attempting to identify the deceased.,2015-11-25
SPORTS,J.J. Watt Starts His Own Harvey Relief Fund And Raises Money In A Hurry,Ron Dicker,https://www.huffingtonpost.com/entry/jj-watt-starts-harvey-relief-fund_us_59a3f8b4e4b06d67e338eb7a,A big man with a big heart.,2017-08-28
SPORTS,LeBron James Plays 'Faceketball' With Jimmy Fallon And Finally Addresses That Banana Boat Photo,Justin Block,https://www.huffingtonpost.com/entry/lebron-james-jimmy-fallon_us_55a65fdbe4b04740a3de6b42,We still need an explanation for the banana boat.,2015-07-15
SPORTS,Virginia Just Became The First State To Regulate DraftKings And FanDuel,Travis Waldron,https://www.huffingtonpost.com/entry/virginia-draftkings-fanduel_us_56de1407e4b03a405679a50b,The new rules will provide at least some oversight of the scandal-plagued daily fantasy sports industry.,2016-03-08
SPORTS,Sport and Society for Arete - Rio 2016,"Richard Crepeau, ContributorHistory Professor, University of Central Florida",https://www.huffingtonpost.com/entry/sport-and-society-for-are_b_11274106.html,,2016-07-30
SPORTS,Chris Boswell Looks Like Charlie Brown In Worst Onside Kick Ever,Ron Dicker,https://www.huffingtonpost.com/entry/chris-boswell-onside-kick_us_582075c7e4b0aac624856c2d,That's what you get for being too fancy.,2016-11-07
SPORTS,The Problem With Rajon Rondo’s Anti-Gay Slur Is That He's Not Alone,Erick Fernandez,https://www.huffingtonpost.com/entry/rajon-rondo-homophobia-in-sports_us_5670322ce4b0fccee16fe16b,"On Friday, the NBA suspended Sacramento Kings point guard Rajon Rondo for one game for derogatory comments directed at referee",2015-12-15
SPORTS,"For All They've Been Through This Year, The Thunder Deserve This",Juliet Spies-Gans,https://www.huffingtonpost.com/entry/oklahoma-city-thunder-season-western-conference-finals_us_57471bf3e4b0dacf7ad42684,On-court hardship is nothing compared to what this team has dealt with.,2016-05-26
SPORTS,"U.S. Olympic Committee CEO Scott Blackmun Resigns, Cites Health Issues",Sara Boboltz,https://www.huffingtonpost.com/entry/us-olympic-committee-ceo-scott-blackmun-resigns-citing-health-issues_us_5a9716d4e4b09c872bb0e12a,Two senators were among those calling for his resignation as widespread sexual abuse of athletes came to light.,2018-02-28
SPORTS,New York Liberty Players Wear #BlackLivesMatter Shirts Before Their Game,Juliet Spies-Gans,https://www.huffingtonpost.com/entry/new-york-liberty-black-lives-matter-shirts_us_5783a556e4b01edea78e99b8,The shirts also paid tribute to the Dallas police officers who died last week.,2016-07-11
SPORTS,Jets Running Back Has Creative Plan To Bring Attention To The Horrors Of Gun Violence,Travis Waldron,https://www.huffingtonpost.com/entry/bilal-powell-anti-gun-violence-cleats-jets_us_5841aed5e4b017f37fe44757,Keep an eye on Bilal Powell's cleats during Monday Night Football.,2016-12-04
SPORTS,ACC Removes Clear Cry For Help Buried Deep Within Football Media Guide,Maxwell Strachan,https://www.huffingtonpost.com/entry/acc-removes-clear-cry-for-help-buried-deep-within-football-media-guide_us_55ae632ae4b08f57d5d2850c,"“We sincerely apologize for the offensive error in the media guide.""",2015-07-21
SPORTS,Tiger Woods LIVE UPDATES: Round 3 At PGA Championship,,https://www.huffingtonpost.comhttp://golfweek.com/news/2012/aug/11/pga-tracker-round-3-pga-championship/,"KIAWAH ISLAND, S.C. -- The names atop the leaderboard at the 94th PGA Championship is a blast from the past, with plenty",2012-08-11
SPORTS,March Madness: Round of 32 -- Day 1,"Carl Berman, Contributor
Managing Partner, NetScouts Basketball",https://www.huffingtonpost.com/entry/march-madness-round-of-32_us_5bb6d5f8e4b097869fd32329,Syracuse helped add some luster back to the Big East as they defeated Cal 66-60. The game was never really in doubt with Cal not getting closer than six points in the second half and the Orange generally maintaining an 8-10 point lead much of he way.,2013-03-24
SPORTS,"Christion Jones Touchdown Hat Trick: Alabama Star Scores On Punt Return, Kickoff, Catch (VIDEO)",Chris Greenberg,https://www.huffingtonpost.com/entry/christion-jones-return-touchdowns-alabama_us_5bb7072be4b097869fd3e36f,"""It's every kid's dream to do something like that,"" Jones said after the Crimson Tide's 35-10 win, via The Associated Press",2013-09-01
SPORTS,The Look On This Kid’s Face When He Realizes Dad Didn’t Forget His Birthday,Thomas Lipe,https://www.huffingtonpost.com/entry/dad-surprises-son-with-new-bat_us_57975f3ee4b0d3568f846fb0,Will tug at anyone’s heartstrings.,2016-07-26
SPORTS,Sport and Society for Arete -- The World Cup,"Richard Crepeau, ContributorHistory Professor, University of Central Florida",https://www.huffingtonpost.com/entry/sport-and-society-for-are-world-cup_b_5580506.html,"I am not a fan of The Beautiful Game, although I do watch and appreciate its beauty especially when it is displayed by the likes of Lionel Messi. Soccer, as with all games, when played with skill and competence is a beautiful game.",2014-07-12
SPORTS,Jon Stewart Tackles Michael Sam Showergate,Thomas McKenna,https://www.huffingtonpost.com/entry/daily-show-michael-sam-shower_n_5729864.html,,2014-08-28
SPORTS,"Tim Tebow Still Pursuing NFL Dream After Patriots Release, Shared Bible Verse And Thanked Team On Twitter",Chris Greenberg,https://www.huffingtonpost.com/entry/tim-tebow-twitter-patriots-cut_us_5bb7072be4b097869fd3e366,Tim Tebow may be out of a job but his pursuit of a career in the NFL continues undaunted. Hours after it was first reported,2013-09-01
SPORTS,Super Bowl 50 Box Score,,https://www.huffingtonpost.comhttp://pubx.co/tDxRaS,Bronocs take on the Panthers at Levi's Stadium for Super Bowl 50.,2016-02-07
SPORTS,"Bubba Watson, Rickie Fowler Friendship Built On Wackiness","Golfweek.com, Golfweek.com",https://www.huffingtonpost.com/entry/watson-fowler-friendship_us_5bb753f3e4b097869fd5113f,"Maybe the next one will feature a pair of green jackets. Really? ""You know, at first I really didn't like him,"" quipped Fowler",2014-04-13
SPORTS,Let's Celebrate This Olympic Chest Bump Fail,Ron Dicker,https://www.huffingtonpost.com/entry/olympic-teammates-cant-chest-bump-to-save-their-life_us_57aaf1bae4b0db3be07c4fc4,"Practice up, fellas.",2016-08-10
SPORTS,Andre Iguodala Gives The Bay Area A Collective Heart Attack,Maxwell Strachan,https://www.huffingtonpost.com/entry/andre-iguodala-twitter-trade-me_us_55a8fe87e4b04740a3dfa366,It must be fun to mess with the emotions of thousands upon thousands of people.,2015-07-17
SPORTS,Stephen Curry Is Way Better Than His Dad At Playing HORSE,Erick Fernandez,https://www.huffingtonpost.com/entry/stephen-curry-dell-cury-horse_us_564f6d1de4b0d4093a57a3fa,He took his dad to school.,2015-11-20
SPORTS,Michelle Jenneke Shares Start Photo On Instagram,Ron Dicker,https://www.huffingtonpost.com/entry/michelle-jenneke-start-photo_us_5bb701a5e4b097869fd3ccf0,"Russell Smelley, the head track and field coach at Westmont College in California, told The Huffington Post ""there might",2013-08-17
SPORTS,WWE-Style Fight Erupts In Locker Room -- All In Good Fun,Ron Dicker,https://www.huffingtonpost.com/entry/west-virginia-wwe_n_5928394.html,,2014-10-03
SPORTS,Yet Another High School Football Player Dies As Death Total Piles Up,Erick Fernandez,https://www.huffingtonpost.com/entry/kansas-high-school-football-player-death_us_563b627ce4b0411d306fc4d5,Luke Schemm was just 17 years old.,2015-11-05
SPORTS,"Kobe's New Teammates Were Asked If They'd Heard From Him, And Their Answer Was Priceless",Maxwell Strachan,https://www.huffingtonpost.com/entry/kobes-new-teammates-were-asked-if-theyd-heard-from-him-and-their-answer-was-priceless_us_55aff833e4b0a9b948538822,Kobe seems really fun to play with!!!,2015-07-22
